GEO_ID|B28002_E001|B28002_M001|B28002_E002|B28002_M002|B28002_E003|B28002_M003|B28002_E004|B28002_M004|B28002_E005|B28002_M005|B28002_E006|B28002_M006|B28002_E007|B28002_M007|B28002_E008|B28002_M008|B28002_E009|B28002_M009|B28002_E010|B28002_M010|B28002_E011|B28002_M011|B28002_E012|B28002_M012|B28002_E013|B28002_M013
795P200US4804400|53339|1782|48757|2555|0|242|48757|2555|47879|2595|7582|2313|37146|2902|547|364|5798|1656|234|287|0|242|581|523|4001|1601
795P200US4804501|74718|3969|70874|3918|41|68|70833|3928|68737|3936|11723|2279|55888|3793|1601|636|5337|1511|274|321|0|242|666|477|3178|1293
795P200US4804502|82283|4328|79961|4344|0|242|79961|4344|78236|4237|8898|1829|68916|4049|1581|534|5971|1651|90|109|0|242|1218|591|1104|633
795P200US4804503|52156|3035|51705|3115|0|242|51705|3115|50023|3104|6776|1626|43698|3075|1682|893|2761|1167|0|242|0|242|343|297|108|133
795P200US4804504|65541|4304|63376|4332|0|242|63376|4332|60797|4316|4257|1489|57300|4454|2065|1193|5843|1699|514|624|0|242|837|536|1328|904
795P200US4804601|54913|3464|50397|3612|0|242|50397|3612|47125|3517|5923|1919|43694|3431|3272|1272|2762|940|0|242|0|242|686|567|3830|1624
795P200US4804602|44139|3838|37604|3600|0|242|37604|3600|36365|3545|6948|1570|30077|3424|1174|617|1784|806|65|110|0|242|1978|1168|4557|1413
795P200US4804603|59362|3374|54764|3556|28|45|54736|3556|52433|3547|6690|1549|46062|3387|1840|834|3397|1181|43|78|52|92|806|519|3792|1253
795P200US4804604|90894|5335|88017|5253|32|53|87985|5248|83652|5237|7363|1787|78666|4957|3166|1045|5300|1545|232|307|87|147|1432|861|1445|868
795P200US4804605|36258|2349|32833|2194|0|242|32833|2194|31436|2259|5791|1532|26214|2145|1027|558|1313|485|179|186|124|202|1389|719|2036|853
795P200US4804606|35187|2818|34055|2929|182|300|33873|3010|32704|2989|7331|1605|25821|3033|910|663|1569|602|145|144|0|242|180|188|952|517
795P200US4804607|45851|4133|39659|4083|0|242|39659|4083|37856|4097|6237|1614|32551|4337|1770|871|3335|2643|33|55|0|242|1945|1673|4247|1349
795P200US4804608|30754|2489|27585|2552|0|242|27585|2552|26888|2508|4201|1046|22610|2518|697|460|3298|1241|0|242|0|242|907|514|2262|924
795P200US4804609|46219|3490|42572|3516|0|242|42572|3516|40870|3403|9857|1826|31614|3112|1554|706|3253|1043|148|198|0|242|960|525|2687|1058
795P200US4804610|37046|3099|34038|3099|0|242|34038|3099|32185|3003|8204|2108|25174|3014|1513|690|2790|980|123|153|0|242|544|622|2464|1125
795P200US4804611|38734|3814|36949|3763|67|109|36882|3772|35511|3658|8442|1878|26479|3516|1371|678|3354|1187|0|242|0|242|403|242|1382|842
795P200US4804612|42222|3126|39765|3155|0|242|39765|3155|37762|3120|7786|1603|28671|2951|1938|825|2921|1023|0|242|0|242|353|352|2104|882
795P200US4804613|62619|4040|61428|4037|0|242|61428|4037|60120|4140|8085|1771|51115|4060|956|620|3520|1350|352|520|0|242|529|412|662|513
795P200US4804614|46074|3212|38041|2803|0|242|38041|2803|35389|2920|11737|2226|24518|2722|2600|925|1677|862|0|242|0|242|852|607|7181|1949
795P200US4804615|36624|2916|32576|2975|0|242|32576|2975|30971|2973|9762|2116|21493|2536|1496|1019|1417|762|109|127|0|242|428|356|3620|1289
795P200US4804616|42904|2994|36809|3281|377|601|36432|3280|34332|3020|8347|2166|26661|2470|1465|819|2916|922|0|242|132|218|857|573|5238|1866
795P200US4804617|41837|4089|39244|4082|0|242|39244|4082|37755|3784|6896|1928|31158|4094|952|629|4092|1290|69|118|0|242|1684|937|909|677
795P200US4804618|44816|3379|39280|3249|0|242|39280|3249|38471|3272|7263|1359|29954|3356|772|505|3027|1142|0|242|0|242|1529|1257|4007|1389
795P200US4804619|34842|2779|31798|2874|0|242|31798|2874|31201|2845|2773|1168|26623|2967|424|374|5924|2249|69|115|0|242|551|502|2493|903
795P200US4804620|42212|3634|39505|3497|0|242|39505|3497|37999|3487|3728|1293|34326|3342|1192|722|1813|1045|158|154|0|242|1181|783|1526|953
795P200US4804621|46298|3559|44177|3668|0|242|44177|3668|42678|3695|3977|1404|39460|3407|1159|531|2478|1050|183|244|0|242|816|531|1305|721
795P200US4804622|38275|2938|36476|2719|0|242|36476|2719|35611|2755|4912|1569|30249|2831|829|585|2589|1274|0|242|0|242|536|465|1263|883
795P200US4804623|45599|3149|43499|3124|49|82|43450|3108|42426|3012|6524|1653|35558|3286|787|481|3306|1566|0|242|0|242|785|577|1315|574
795P200US4804624|48742|4127|47493|4167|0|242|47493|4167|46097|4146|5439|1619|39950|4013|1078|491|3101|1169|236|222|0|242|190|214|1059|504
795P200US4804625|52389|4797|51082|4748|0|242|51082|4748|49567|4709|6929|2215|42840|4478|1285|883|4648|2362|121|186|0|242|740|671|567|615
795P200US4804626|48446|3537|44805|3557|0|242|44805|3557|43137|3509|8063|2120|35845|3490|896|681|3494|1409|214|319|0|242|1850|1036|1791|892
795P200US4804627|54992|4709|52373|4422|79|134|52294|4426|49163|4487|7283|2301|42637|4269|2439|1173|5102|1667|229|256|158|257|971|789|1648|1001
795P200US4804628|40776|3373|39452|3296|0|242|39452|3296|38330|3253|4569|1516|34095|3127|893|515|2349|1146|0|242|0|242|916|721|408|420
795P200US4804629|50641|4329|48094|4288|0|242|48094|4288|45233|4213|6555|1862|40189|4117|2632|1500|3183|1230|0|242|0|242|444|406|2103|1144
795P200US4804630|66631|5016|64303|5051|0|242|64303|5051|61561|4759|7855|2245|54072|4693|2215|1039|5351|1448|61|103|0|242|575|515|1753|1134
795P200US4804631|48873|3258|46406|3237|0|242|46406|3237|45179|3317|3860|1050|40596|2900|777|412|2485|995|95|109|0|242|1216|755|1251|603
795P200US4804633|36967|2842|36138|2803|0|242|36138|2803|35401|2746|6399|1682|29072|2866|737|458|3862|1570|0|242|0|242|0|242|829|563
795P200US4804634|43653|3253|41706|3285|0|242|41706|3285|40686|3209|5741|1894|34478|2956|994|483|3782|1349|26|43|0|242|1291|631|656|646
795P200US4804635|43381|2966|41506|3096|0|242|41506|3096|39999|3158|5979|1522|34854|2822|1369|666|1160|469|138|169|0|242|152|195|1723|1055
795P200US4804636|49777|3934|48104|3829|0|242|48104|3829|47194|3791|3558|1196|42605|3770|825|572|3125|1591|37|60|0|242|723|517|950|1201
795P200US4804637|41953|2761|39726|2832|49|81|39677|2819|38110|2997|6325|1413|31892|3098|1492|724|2773|981|75|126|0|242|976|706|1251|629
795P200US4804638|34512|3248|32237|3208|60|100|32177|3203|30469|3043|7092|1656|23962|2780|1708|1017|2259|785|0|242|0|242|588|425|1687|759
795P200US4804640|51347|4977|49222|5098|0|242|49222|5098|48635|5105|7442|3006|41238|5154|552|574|4790|2397|35|58|0|242|1434|1170|691|634
795P200US4804701|73092|2632|67734|2903|0|242|67734|2903|64838|2992|11726|2311|52888|3371|2264|726|5679|1274|266|239|88|147|1535|733|3823|1321
795P200US4804702|69914|2737|67513|2719|60|103|67453|2723|65233|2705|5871|1338|60695|2668|2044|860|2580|839|72|117|0|242|984|666|1417|693
795P200US4804801|52855|2651|52196|2638|0|242|52196|2638|50662|2796|2993|1046|48301|2591|1488|722|2859|999|0|242|0|242|256|211|403|299
795P200US4804802|49073|2978|45730|2993|0|242|45730|2993|44213|3083|5337|1322|39244|2781|1267|525|4186|1182|72|131|0|242|698|511|2645|907
795P200US4804803|38226|2573|34931|2378|48|83|34883|2380|32992|2395|5069|1412|26746|2354|1777|922|3031|1312|114|198|0|242|1708|772|1587|671
795P200US4804901|42532|2840|40969|2856|0|242|40969|2856|39474|2628|3191|914|36296|2822|1495|952|3242|1042|0|242|0|242|64|69|1499|932
795P200US4804902|49907|3458|47262|3208|0|242|47262|3208|46189|3154|5228|1632|41399|3050|1002|434|3207|1099|0|242|0|242|1003|741|1642|1101
795P200US4804903|42176|3671|40594|3535|124|206|40470|3553|38375|3477|3947|1257|35903|3500|2051|1016|2494|961|0|242|0|242|560|405|1022|694
795P200US4804904|61996|3867|59592|3902|102|171|59490|3923|57150|3863|7185|1942|51450|4390|1534|886|3764|1260|0|242|0|242|1504|1190|900|811
795P200US4804906|68330|3749|67565|3842|0|242|67565|3842|64631|4470|3801|1304|62888|3938|2934|2456|2991|1180|0|242|0|242|274|268|491|438
795P200US4804907|47028|3165|44923|3255|0|242|44923|3255|43321|3477|3317|1171|38770|3192|1436|1121|5206|1801|166|205|0|242|1261|1013|844|583
795P200US4805000|71588|2294|63513|2610|0|242|63513|2610|60173|2598|16515|2190|39385|2633|2721|815|8779|1455|569|382|50|87|2708|1094|5367|1270
795P200US4805100|74759|1727|68410|2153|0|242|68410|2153|66143|2183|11848|2042|44817|2840|1480|638|12774|2096|692|523|0|242|1174|478|5175|1205
795P200US4805201|70990|2403|67599|2441|0|242|67599|2441|65278|2425|8038|2028|56867|3140|2227|913|5526|1087|94|113|0|242|1937|737|1454|550
795P200US4805202|54843|2988|52849|2941|0|242|52849|2941|51705|3016|3915|1077|47045|3056|1023|631|4987|1498|70|116|0|242|1019|484|975|686
795P200US4805203|60901|3114|59266|3206|0|242|59266|3206|57672|3074|2454|1150|56294|3487|1594|809|2186|1102|0|242|0|242|1085|676|550|571
795P200US4805204|81026|3252|79519|3288|0|242|79519|3288|77466|3261|5252|1012|71705|3385|2028|840|5895|1313|25|42|0|242|553|392|954|670
795P200US4805301|81710|4342|79701|4412|0|242|79701|4412|78082|4253|7346|2081|69666|4258|775|527|5296|1964|785|1129|0|242|1140|908|869|650
795P200US4805302|56310|3978|54028|3927|0|242|54028|3927|53442|3894|7381|2378|45458|4251|586|452|2421|1201|0|242|0|242|899|643|1383|1088
795P200US4805303|75924|5716|71420|5200|0|242|71420|5200|70201|5204|8500|2501|60993|4437|1219|780|5116|2073|0|242|0|242|2168|1702|2336|1255
795P200US4805304|70838|4767|66104|4777|31|53|66073|4779|63369|4778|9150|2417|55380|5014|2488|1311|5545|1787|0|242|0|242|2357|1127|2377|1308
795P200US4805305|54885|3628|53948|3636|104|169|53844|3663|52346|3631|2545|1069|50526|3691|1382|647|2205|852|116|196|0|242|662|370|275|367
795P200US4805306|83312|4509|77779|4450|93|142|77686|4417|75668|4256|5762|2001|70302|4529|2018|990|1998|816|0|242|0|242|4470|1568|1063|1447
795P200US4805307|69561|4300|67328|4312|0|242|67328|4312|64190|4190|9174|2534|57089|3955|2375|869|5039|2194|413|572|37|61|1336|717|897|844
795P200US4805308|52932|3810|51219|3855|0|242|51219|3855|50159|3815|3159|1054|47656|3540|980|426|3753|1556|80|146|0|242|683|463|1030|866
795P200US4805309|80343|4958|78820|4767|41|70|78779|4755|76331|4794|7077|1843|68926|4526|2278|1012|5852|1455|19|32|99|165|209|206|1314|1056
795P200US4805401|46054|3163|44047|3032|0|242|44047|3032|42625|3057|4612|1148|36117|2792|1033|546|4068|1035|255|209|0|242|1377|707|630|509
795P200US4805402|63783|3359|59656|3511|0|242|59656|3511|56399|3508|7037|1966|49643|3746|3243|1484|5812|1967|0|242|0|242|3159|1270|968|612
795P200US4805500|60060|2138|51897|2057|115|146|51782|2077|49314|2130|12310|2216|29845|2580|1804|567|11729|1790|372|252|165|282|1493|676|6670|1290
795P200US4805600|44150|1528|39942|1887|342|557|39600|1985|37812|2083|6966|1608|31006|2335|1371|635|3667|1024|143|154|0|242|1335|778|2873|1018
795P200US4805700|69974|1529|67071|1629|85|144|66986|1656|64713|1747|9051|1811|55982|2454|2111|830|3783|982|124|121|0|242|908|516|1995|724
795P200US4805800|78314|1944|74781|2158|5|8|74776|2157|72739|2211|7449|1305|65570|2576|1746|657|3949|970|193|209|0|242|1879|882|1654|765
795P200US4805901|39198|3594|34835|3501|0|242|34835|3501|32330|3408|6948|1794|26643|3259|2215|962|1813|621|172|223|0|242|907|557|3456|1026
795P200US4805902|47077|3556|42979|3607|0|242|42979|3607|40342|3572|5671|1653|36591|3472|2637|1001|2239|1133|0|242|0|242|1595|840|2503|1248
795P200US4805903|43231|2764|38691|2792|0|242|38691|2792|36523|2760|10397|2032|27088|2913|1934|1051|3199|1164|63|108|0|242|1231|658|3309|1093
795P200US4805904|37892|3455|34922|3349|0|242|34922|3349|33203|3348|6146|1610|27975|3155|1651|739|1025|319|0|242|0|242|890|597|2080|748
795P200US4805905|33378|2843|30119|2870|0|242|30119|2870|29304|2854|6354|1517|22920|2736|815|398|1251|550|0|242|0|242|748|521|2511|828
795P200US4805906|36176|3190|33319|3050|0|242|33319|3050|31624|2984|4761|1444|27679|2963|1652|978|1253|537|43|70|0|242|620|414|2237|775
795P200US4805907|65275|5239|59558|4973|25|43|59533|4975|56091|4897|8204|1893|46856|4995|3011|1276|5200|1359|249|246|55|93|1716|1270|4001|1468
795P200US4805908|43665|3737|41063|3916|61|104|41002|3919|40040|3998|3612|1193|36064|3654|962|498|3119|1603|0|242|0|242|1033|798|1569|726
795P200US4805909|40273|3586|38071|3600|0|242|38071|3600|36784|3621|7324|2161|30027|3140|1287|470|1616|782|0|242|0|242|1225|870|977|613
795P200US4805910|54377|4231|50655|4082|0|242|50655|4082|49104|3895|4511|1572|44562|3958|1398|897|2791|1118|0|242|0|242|2070|1151|1652|908
795P200US4805911|55282|3591|54438|3599|0|242|54438|3599|52771|3451|6604|2156|45960|3984|1594|755|3946|1484|0|242|0|242|687|442|157|228
795P200US4805912|45547|3412|44663|3411|69|120|44594|3419|43630|3367|5458|1772|38089|3096|837|420|3191|1368|45|75|0|242|315|273|569|433
795P200US4805913|53090|4269|49211|4505|39|66|49172|4508|47421|4665|9332|2822|37720|3650|1421|858|3738|1212|188|251|0|242|244|305|3635|1556
795P200US4805915|61641|4722|60133|4811|0|242|60133|4811|58300|4672|4776|2301|53978|4558|1780|831|4257|1445|0|242|0|242|860|561|648|669
795P200US4805916|46861|3489|44906|3460|0|242|44906|3460|43160|3489|6902|2373|36761|3428|1424|861|2623|1009|214|207|108|193|736|588|1219|789
795P200US4806000|60924|1860|56668|2059|58|98|56610|2031|53530|2277|6736|1570|42883|2672|2728|1023|7751|1211|333|256|0|242|1261|524|2995|1045
795P200US4806100|53054|1781|45473|2350|57|105|45416|2343|41119|2588|7729|1563|30556|2501|3177|1034|9471|1919|947|766|32|56|2033|1089|5548|1537
795P200US4806301|38710|2234|34860|2337|0|242|34860|2337|33726|2386|4020|1055|29135|2109|874|464|2519|938|0|242|52|87|382|259|3468|1010
795P200US4806302|45467|2314|43248|2371|0|242|43248|2371|41918|2386|4315|1322|37471|2500|1111|564|3073|1128|79|136|140|216|197|169|2022|839
795P200US4806500|51465|2400|47167|2473|68|121|47099|2482|45647|2479|6939|1490|36339|2373|1197|469|5782|1234|164|186|7|14|741|456|3557|1132
795P200US4806601|43474|2868|41493|3012|0|242|41493|3012|38972|2973|6319|1644|32944|2834|2379|983|3266|868|84|146|0|242|397|393|1584|708
795P200US4806603|46536|3312|44771|3363|0|242|44771|3363|42834|3391|6175|1682|37511|3058|1937|738|2510|959|0|242|0|242|1247|643|518|297
795P200US4806604|43801|2596|38536|2693|0|242|38536|2693|36060|2794|6647|1811|30700|2797|2211|722|1208|479|190|188|0|242|1124|505|4141|1041
795P200US4806701|41267|2836|37866|2902|0|242|37866|2902|37333|2862|16799|2481|19968|2317|366|234|3266|1012|157|198|10|18|964|612|2437|988
795P200US4806702|53127|2227|48819|2227|0|242|48819|2227|47346|2187|14039|1654|32782|2348|1209|549|2419|620|182|184|34|55|948|525|3360|980
795P200US4806703|52707|2550|49586|2480|0|242|49586|2480|46937|2395|17462|2464|31134|2663|2249|727|2093|795|0|242|0|242|783|538|2338|829
795P200US4806801|37929|2541|32733|2133|0|242|32733|2133|32161|2144|7080|1328|25053|2038|525|337|878|408|47|59|0|242|793|569|4403|1215
795P200US4806802|34463|2538|32028|2595|0|242|32028|2595|31360|2583|7711|1603|22358|2332|557|325|2778|963|56|95|0|242|363|218|2072|725
795P200US4806803|41449|1915|38782|1902|0|242|38782|1902|37789|1938|7239|1745|30165|2260|685|357|1991|843|189|158|0|242|1022|617|1645|603
795P200US4806804|48534|2836|44375|2961|0|242|44375|2961|42737|3124|11183|2189|31285|3023|1440|799|2283|1157|198|243|0|242|1232|922|2927|1043
795P200US4806805|47356|2467|44689|2338|0|242|44689|2338|41980|2283|6131|1165|37571|2419|2651|838|1974|689|20|35|0|242|441|242|2226|713
795P200US4806806|38212|2609|35458|2749|0|242|35458|2749|33166|2536|6638|1567|27596|2575|2167|858|2507|625|59|96|66|102|420|299|2334|847
795P200US4806807|33507|2756|30105|2688|0|242|30105|2688|26975|2644|5123|1219|23787|2627|3116|875|1749|588|14|23|0|242|1359|675|2043|701
795P200US4807200|42412|2595|38355|2766|0|242|38355|2766|36561|2828|7292|1408|26150|2541|1339|609|7440|1523|289|297|0|242|840|470|3217|859
795P200US4807300|36235|1617|33210|1778|0|242|33210|1778|30436|2006|6502|1273|22790|1851|1862|599|4588|1220|846|789|0|242|502|369|2523|855
795P200US4807401|50898|2410|45241|2507|0|242|45241|2507|42895|2591|4192|970|38853|2357|2239|819|3409|1242|107|129|0|242|4225|1245|1432|786
795P200US4807402|44979|2345|41151|2323|0|242|41151|2323|38391|2389|4177|1298|33081|2462|2436|991|5784|1271|232|161|92|124|2690|921|1138|536
795P200US4807500|46820|1574|41564|1978|21|39|41543|1983|39138|2193|6174|1407|31461|2602|1605|1048|5041|1335|702|624|0|242|661|453|4595|1127
795P200US4807600|34991|1708|31788|1686|73|95|31715|1688|30447|1703|5006|1182|24780|1849|1076|507|2496|829|124|129|41|73|111|112|3092|943
795P200US4807700|38471|1906|33992|2127|61|106|33931|2152|32288|2272|5841|1404|25584|2142|1297|723|4068|975|346|188|0|242|1113|575|3366|910
795P200US4903000|45745|802|43706|1095|25|30|43681|1094|42264|1232|4941|1072|34491|1440|1181|531|5117|995|171|170|0|210|502|287|1537|706
795P200US4905000|70925|1896|67864|1958|0|210|67864|1958|65309|2067|7140|1321|55987|2080|2224|691|6605|1560|120|148|0|210|2077|809|984|462
795P200US4911002|40017|2241|37735|2253|0|210|37735|2253|35694|2186|1773|629|34861|2192|2041|998|1270|586|0|210|0|210|1031|729|1251|989
795P200US4911003|33801|1947|32483|1986|86|96|32397|1985|31397|2016|2502|821|29029|1987|928|445|2171|771|0|210|72|120|748|376|570|451
795P200US4911004|42860|1825|40555|1783|0|210|40555|1783|39525|1860|3063|991|36355|2040|848|445|2093|635|0|210|0|210|955|456|1350|809
795P200US4913000|57589|1525|51643|1699|49|93|51594|1711|49106|1731|5626|1005|42890|2046|2254|748|5065|1007|130|106|47|84|1383|541|4563|1027
795P200US4921000|57252|1729|53643|1752|38|59|53605|1741|51564|1837|3984|954|45091|1692|1638|478|6238|979|319|208|71|106|954|507|2655|890
795P200US4935008|41252|2359|39456|2353|0|210|39456|2353|38154|2433|4503|1015|34098|2213|1255|420|2211|922|0|210|0|210|902|543|894|495
795P200US4935009|38790|2290|36483|2222|0|210|36483|2222|35294|2169|2234|807|33207|2413|968|417|2590|1112|48|77|0|210|2074|921|233|305
795P200US4935011|53816|2837|45465|2825|105|161|45360|2843|42733|2955|4408|1361|39020|3123|1562|1023|3817|1379|1018|851|0|210|4941|1958|3410|1790
795P200US4935012|46287|2998|43274|2984|46|75|43228|2972|41402|2799|3288|1153|38734|2720|1540|650|2948|845|15|25|271|443|1518|597|1495|897
795P200US4935013|39834|2155|37417|2205|0|210|37417|2205|36256|2177|4343|1094|29859|2147|850|385|4778|1306|155|255|106|179|1417|854|1000|601
795P200US4935014|43204|2315|40883|2516|0|210|40883|2516|39004|2568|4686|1219|34151|2448|1724|831|5109|1581|67|112|0|210|1479|836|842|457
795P200US4935015|71881|2509|66845|2516|0|210|66845|2516|63664|2679|8293|1585|56944|2424|2174|897|2342|821|301|291|0|210|2706|1088|2330|1067
795P200US4935016|44301|2429|41382|2391|0|210|41382|2391|40610|2400|4297|1159|35938|2527|647|337|3961|1356|0|210|0|210|1409|745|1510|717
795P200US4935017|64805|2398|62229|2363|0|210|62229|2363|61004|2399|4837|1342|55274|2395|1069|488|4471|1199|49|82|0|210|1704|818|872|754
795P200US4949001|64778|2309|62335|2277|0|210|62335|2277|60267|2151|3670|1130|55045|2586|2011|909|5899|1313|57|96|0|210|1806|867|637|381
795P200US4949002|62098|1973|58139|2119|0|210|58139|2119|56160|2117|5092|993|50966|2152|1950|623|4653|1075|0|210|29|48|3119|830|840|531
795P200US4949003|34923|1216|32926|1288|0|210|32926|1288|31536|1399|4012|1322|28544|1727|1390|602|1990|877|0|210|0|210|1574|507|423|328
795P200US4949004|56731|2275|55137|2318|0|210|55137|2318|53837|2248|4706|1227|48402|2309|1200|525|3601|1058|100|119|0|210|947|553|647|478
795P200US4953000|76153|2286|72049|2298|0|210|72049|2298|69346|2419|7796|1556|60084|2744|1926|726|8700|1833|708|510|0|210|2330|865|1774|554
795P200US4957001|55224|2384|53036|2313|55|89|52981|2310|51386|2351|4595|1151|46587|2740|1496|601|2802|663|99|98|0|210|762|501|1426|653
795P200US4957002|42162|2323|39755|2259|0|210|39755|2259|38683|2302|5575|1321|31762|2116|934|418|2459|833|138|152|0|210|1203|588|1204|562
795P200US5000100|66913|1258|61279|1673|292|160|60987|1640|54029|1841|6331|1124|44818|1909|5607|1030|9472|1200|1154|448|109|72|1332|469|4302|769
795P200US5000200|54239|1234|51504|1394|109|76|51395|1395|44864|1512|6032|1321|41432|1705|5884|1121|4187|741|357|161|81|72|1316|488|1419|392
795P200US5000300|74246|1192|69918|1789|44|72|69874|1800|66257|2016|8448|1892|60588|2571|3587|797|1912|710|8|13|22|36|2252|1148|2076|738
795P200US5000400|90150|2026|82779|2071|200|138|82579|2059|74438|2427|5812|937|73237|2126|7139|1010|4520|777|506|251|55|55|2398|868|4973|999
795P200US5101301|55534|2371|53868|2323|0|217|53868|2323|52596|2458|4634|1141|48669|2322|1121|463|6267|1802|82|107|69|100|1062|442|604|329
795P200US5101302|58028|2379|55757|2349|107|184|55650|2350|53913|2359|6470|1737|48327|2425|1659|620|7273|1865|49|80|0|217|730|559|1541|735
795P200US5101500|71487|1651|63138|2316|80|105|63058|2324|58317|2339|10943|1979|47570|3032|4287|978|6721|1540|108|149|16|30|1693|711|6656|1359
795P200US5101900|54333|1768|48422|1963|272|287|48150|1932|45948|2070|9236|1287|32859|2202|1719|520|7249|1402|434|288|0|217|1088|502|4823|1147
795P200US5104101|47213|2478|45058|2554|0|217|45058|2554|42921|2753|6112|1384|37464|2456|1901|736|3280|1133|0|217|0|217|569|584|1586|729
795P200US5104102|50941|3028|49031|3069|0|217|49031|3069|46889|3090|5713|1522|43018|2902|1975|836|1086|578|0|217|124|211|962|533|948|494
795P200US5104103|49311|2800|48019|2813|0|217|48019|2813|46145|2901|4565|1379|42604|2877|1746|899|2087|987|51|85|0|217|467|369|825|508
795P200US5105902|69620|3145|67198|3052|40|66|67158|3038|63959|2854|5428|1252|60743|3206|2946|868|2147|741|58|97|0|217|1472|753|950|509
795P200US5105904|46996|2437|46368|2430|29|48|46339|2432|44768|2397|3558|956|42660|2519|1571|699|1820|880|0|217|0|217|154|179|474|248
795P200US5105905|33838|1811|32732|1806|0|217|32732|1806|32136|1768|1475|532|30680|1795|546|311|1416|630|50|83|0|217|711|401|395|388
795P200US5105906|38591|3052|36843|2987|57|95|36786|2980|35395|2972|2698|809|33603|2965|1229|478|1206|651|0|217|0|217|1259|523|489|424
795P200US5105907|53722|2640|50858|2566|32|51|50826|2573|48189|2637|5355|1554|44131|2783|2536|917|4115|1265|42|71|0|217|1098|604|1766|924
795P200US5105908|48471|3593|46336|3637|0|217|46336|3637|45057|3602|4656|1460|40928|3471|1251|886|533|336|0|217|0|217|1034|557|1101|701
795P200US5106100|71981|1465|67035|1802|41|80|66994|1799|62841|2006|10795|1702|47003|2327|2370|714|11126|1345|1502|549|56|74|939|563|4007|848
795P200US5106900|57209|1662|53714|1969|100|117|53614|1988|49825|2136|7393|1707|39771|2255|2714|967|7162|1327|975|805|0|217|697|326|2798|929
795P200US5107300|79237|2237|71063|2737|96|171|70967|2742|65988|2811|13327|2001|50085|2759|4349|1098|8366|1547|295|233|145|154|1209|518|6965|1284
795P200US5108300|72869|2394|59183|2417|262|186|58921|2389|54200|2507|13929|1601|35011|2153|3331|873|10306|1604|1045|463|49|82|905|395|12781|1624
795P200US5108501|42382|1816|38863|1971|68|115|38795|1957|35746|1890|7380|1458|28214|1735|2788|710|4285|1135|92|107|0|217|779|430|2740|931
