county_fips,state,state_name,county_name,class_year,projected_high_school_graduates,likely_college_entrants,likely_four_year_entrants,likely_four_year_entrants_low,likely_four_year_entrants_high,demographic_confidence,county_share_of_state_pool
45017,SC,South Carolina,Calhoun County,2035,97.779,61.406,40.937,34.852,47.511,Moderate,0.0016031522054385783
45017,SC,South Carolina,Calhoun County,2041,114.434,71.865,47.91,40.788,55.604,Low,0.0018536332480395344
45019,SC,South Carolina,Charleston County,2026,3355.787,2107.434,1404.956,1196.114,1630.577,High,0.05708091050232692
45019,SC,South Carolina,Charleston County,2030,3336.411,2095.266,1396.844,1189.208,1621.162,High,0.057653546716950256
45019,SC,South Carolina,Charleston County,2035,3344.492,2100.341,1400.227,1192.088,1625.089,Moderate,0.054834929740546684
45019,SC,South Carolina,Charleston County,2041,3289.15,2065.586,1377.057,1172.363,1598.198,Moderate,0.053278523204270324
45021,SC,South Carolina,Cherokee County,2026,630.952,396.238,264.159,224.892,306.58,High,0.010732307237373645
45021,SC,South Carolina,Cherokee County,2030,621.679,390.415,260.276,221.587,302.074,Moderate,0.010742685248069268
45021,SC,South Carolina,Cherokee County,2035,582.69,365.929,243.953,207.69,283.129,Moderate,0.009553546350981799
45021,SC,South Carolina,Cherokee County,2041,600.161,376.901,251.267,213.917,291.618,Low,0.009721567278236198
45023,SC,South Carolina,Chester County,2026,318.5,200.018,133.345,113.524,154.759,High,0.005417586364602104
45023,SC,South Carolina,Chester County,2030,303.562,190.637,127.091,108.2,147.501,Moderate,0.005245581294955175
45023,SC,South Carolina,Chester County,2035,268.972,168.914,112.61,95.871,130.694,Moderate,0.004409956330196353
45023,SC,South Carolina,Chester County,2041,232.573,146.056,97.371,82.897,113.007,Low,0.003767278682741761
45025,SC,South Carolina,Chesterfield County,2026,434.471,272.848,181.899,154.86,211.109,High,0.007390218585115956
45025,SC,South Carolina,Chesterfield County,2030,430.593,270.412,180.275,153.478,209.225,Moderate,0.0074406879423044225
45025,SC,South Carolina,Chesterfield County,2035,473.133,297.127,198.085,168.64,229.895,Moderate,0.007757290704302707
45025,SC,South Carolina,Chesterfield County,2041,474.159,297.772,198.515,169.006,230.394,Low,0.007680555974277272
45027,SC,South Carolina,Clarendon County,2026,286.866,180.152,120.101,102.248,139.388,High,0.004879496522519728
45027,SC,South Carolina,Clarendon County,2030,227.282,142.733,95.155,81.011,110.436,Moderate,0.003927459759743377
45027,SC,South Carolina,Clarendon County,2035,200.053,125.633,83.755,71.306,97.206,Moderate,0.0032799863985694105
45027,SC,South Carolina,Clarendon County,2041,201.534,126.563,84.376,71.833,97.925,Low,0.0032645003061630025
45029,SC,South Carolina,Colleton County,2026,393.272,246.975,164.65,140.175,191.091,High,0.0066894350822513556
45029,SC,South Carolina,Colleton County,2030,329.237,206.761,137.84,117.351,159.976,Moderate,0.005689243375125325
45029,SC,South Carolina,Colleton County,2035,366.132,229.931,153.287,130.502,177.904,Moderate,0.006002957027822309
45029,SC,South Carolina,Colleton County,2041,325.611,204.484,136.323,116.059,158.215,Low,0.00527434017291709
45031,SC,South Carolina,Darlington County,2026,641.605,402.928,268.619,228.689,311.756,High,0.0109135099133072
45031,SC,South Carolina,Darlington County,2030,589.647,370.298,246.865,210.17,286.509,Moderate,0.010189158786496106
45031,SC,South Carolina,Darlington County,2035,610.347,383.298,255.532,217.548,296.568,Moderate,0.010007001630425297
45031,SC,South Carolina,Darlington County,2041,655.991,411.962,274.641,233.817,318.746,Low,0.010625911994117075
45033,SC,South Carolina,Dillon County,2026,293.336,184.215,122.81,104.555,142.532,High,0.0049895603538547585
45033,SC,South Carolina,Dillon County,2030,238.636,149.863,99.909,85.058,115.953,Moderate,0.0041236501343842585
45033,SC,South Carolina,Dillon County,2035,271.248,170.343,113.562,96.682,131.799,Moderate,0.004447264412165563
45033,SC,South Carolina,Dillon County,2041,236.018,148.22,98.813,84.125,114.681,Low,0.0038230884940107803
45035,SC,South Carolina,Dorchester County,2026,1940.477,1218.619,812.413,691.651,942.878,High,0.03300692008591666
45035,SC,South Carolina,Dorchester County,2030,1784.782,1120.843,747.229,636.156,867.226,High,0.03084123884535295
45035,SC,South Carolina,Dorchester County,2035,1795.653,1127.67,751.78,640.03,872.508,Moderate,0.029440787919641418
45035,SC,South Carolina,Dorchester County,2041,1827.041,1147.382,764.921,651.218,887.759,Moderate,0.02959490359250959
45037,SC,South Carolina,Edgefield County,2026,232.851,146.231,97.487,82.996,113.142,High,0.003960729694027136
45037,SC,South Carolina,Edgefield County,2030,239.832,150.614,100.41,85.484,116.534,Moderate,0.004144323236266827
45037,SC,South Carolina,Edgefield County,2035,267.315,167.874,111.916,95.28,129.888,Moderate,0.004382785737569344
45037,SC,South Carolina,Edgefield County,2041,276.64,173.73,115.82,98.604,134.419,Low,0.004481081820379486
45039,SC,South Carolina,Fairfield County,2026,150.982,94.817,63.211,53.815,73.362,High,0.0025681560644840676
45039,SC,South Carolina,Fairfield County,2030,148.498,93.257,62.171,52.93,72.155,Moderate,0.0025660565070640858
45039,SC,South Carolina,Fairfield County,2035,135.15,84.874,56.583,48.172,65.669,Moderate,0.0022158649795109113
45039,SC,South Carolina,Fairfield County,2041,112.411,70.594,47.063,40.067,54.62,Low,0.0018208602426124383
45041,SC,South Carolina,Florence County,2026,1505.21,945.272,630.181,536.507,731.381,High,0.02560315683273885
45041,SC,South Carolina,Florence County,2030,1370.285,860.539,573.693,488.415,665.822,High,0.02367867889546243
45041,SC,South Carolina,Florence County,2035,1353.222,849.824,566.549,482.334,657.531,Moderate,0.02218688161661008
45041,SC,South Carolina,Florence County,2041,1301.658,817.441,544.961,463.954,632.476,Low,0.021084601659349694
45043,SC,South Carolina,Georgetown County,2026,514.057,322.828,215.219,183.227,249.78,High,0.00874395993383861
45043,SC,South Carolina,Georgetown County,2030,430.138,270.126,180.084,153.315,209.004,Moderate,0.007432827631425889
45043,SC,South Carolina,Georgetown County,2035,442.957,278.177,185.451,157.885,215.233,Moderate,0.007262547773276073
45043,SC,South Carolina,Georgetown County,2041,369.659,232.146,154.764,131.759,179.617,Low,0.005987833743430958
45045,SC,South Carolina,Greenville County,2026,5904.637,3708.112,2472.075,2104.609,2869.063,High,0.10043606995147702
45045,SC,South Carolina,Greenville County,2030,5828.835,3660.508,2440.339,2077.591,2832.231,High,0.10072291619514072
45045,SC,South Carolina,Greenville County,2035,6439.014,4043.701,2695.801,2295.079,3128.717,High,0.10557145344006633
45045,SC,South Carolina,Greenville County,2041,6665.695,4186.057,2790.704,2375.876,3238.861,Moderate,0.10797270941570944
45047,SC,South Carolina,Greenwood County,2026,931.859,585.207,390.138,332.145,452.79,High,0.015850630455137793
45047,SC,South Carolina,Greenwood County,2030,852.468,535.35,356.9,303.848,414.214,Moderate,0.01473074754513741
45047,SC,South Carolina,Greenwood County,2035,869.885,546.288,364.192,310.056,422.677,Moderate,0.014262285911884815
45047,SC,South Carolina,Greenwood County,2041,711.087,446.563,297.708,253.455,345.517,Low,0.011518377745088045
45049,SC,South Carolina,Hampton County,2026,163.204,102.492,68.328,58.171,79.301,High,0.002776054412561349
45049,SC,South Carolina,Hampton County,2030,175.313,110.097,73.398,62.488,85.185,Moderate,0.0030294340783882656
45049,SC,South Carolina,Hampton County,2035,149.34,93.785,62.524,53.23,72.564,Moderate,0.0024485166874585952
45049,SC,South Carolina,Hampton County,2041,162.959,102.338,68.226,58.084,79.182,Low,0.0026396579469080425
45051,SC,South Carolina,Horry County,2026,4192.015,2632.586,1755.057,1494.174,2036.9,High,0.07130490429837737
45051,SC,South Carolina,Horry County,2030,4432.003,2783.298,1855.532,1579.714,2153.51,High,0.07658549763928274
45051,SC,South Carolina,Horry County,2035,4748.991,2982.366,1988.244,1692.699,2307.535,Moderate,0.07786251699821929
45051,SC,South Carolina,Horry County,2041,5122.791,3217.113,2144.742,1825.933,2489.164,Moderate,0.08298033014047626
45053,SC,South Carolina,Jasper County,2026,269.101,168.995,112.664,95.916,130.756,High,0.0045773223727889915
45053,SC,South Carolina,Jasper County,2030,246.586,154.856,103.237,87.891,119.816,Moderate,0.00426102773045491
45053,SC,South Carolina,Jasper County,2035,313.833,197.087,131.391,111.861,152.492,Moderate,0.005145480376185296
45053,SC,South Carolina,Jasper County,2041,424.531,266.605,177.737,151.317,206.28,Low,0.006876666771821265
45055,SC,South Carolina,Kershaw County,2026,790.04,496.145,330.763,281.596,383.88,High,0.013438331477790746
45055,SC,South Carolina,Kershaw County,2030,792.808,497.883,331.922,282.583,385.225,Moderate,0.013699803152522875
45055,SC,South Carolina,Kershaw County,2035,802.096,503.716,335.811,285.894,389.738,Moderate,0.013150833225476298
45055,SC,South Carolina,Kershaw County,2041,952.921,598.435,398.956,339.653,463.024,Low,0.0154356726746777
45057,SC,South Carolina,Lancaster County,2026,986.415,619.469,412.979,351.591,479.299,High,0.016778619621295905
45057,SC,South Carolina,Lancaster County,2030,1040.812,653.63,435.753,370.98,505.731,High,0.017985352410932628
45057,SC,South Carolina,Lancaster County,2035,1159.698,728.29,485.527,413.355,563.497,Moderate,0.019013928877440515
45057,SC,South Carolina,Lancaster County,2041,1416.041,889.274,592.849,504.724,688.054,Low,0.022937415793147297
45059,SC,South Carolina,Laurens County,2026,767.258,481.838,321.225,273.476,372.81,High,0.013050817061133669
45059,SC,South Carolina,Laurens County,2030,714.39,448.637,299.091,254.632,347.122,Moderate,0.01234473153954666
45059,SC,South Carolina,Laurens County,2035,745.22,467.998,311.999,265.621,362.102,Moderate,0.01221832611650137
45059,SC,South Carolina,Laurens County,2041,777.892,488.516,325.678,277.267,377.978,Low,0.012600507186377818
45061,SC,South Carolina,Lee County,2026,127.256,79.917,53.278,45.358,61.834,High,0.002164588682922285
45061,SC,South Carolina,Lee County,2030,110.994,69.704,46.469,39.562,53.932,Moderate,0.0019179882430605628
45061,SC,South Carolina,Lee County,2035,112.463,70.627,47.085,40.086,54.646,Moderate,0.0018438991213633302
45061,SC,South Carolina,Lee County,2041,104.63,65.708,43.805,37.294,50.84,Low,0.001694825150432346
45063,SC,South Carolina,Lexington County,2026,3333.105,2093.19,1395.46,1188.03,1619.556,High,0.05669510245213398
45063,SC,South Carolina,Lexington County,2030,3177.894,1995.717,1330.478,1132.707,1544.138,High,0.05491435153792634
45063,SC,South Carolina,Lexington County,2035,3177.392,1995.402,1330.268,1132.528,1543.895,Moderate,0.05209522350990262
45063,SC,South Carolina,Lexington County,2041,3231.877,2029.619,1353.079,1151.949,1570.369,Moderate,0.05235081047630907
45065,SC,South Carolina,McCormick County,2026,63.724,40.018,26.679,22.713,30.963,Moderate,0.0010839194746647943
45065,SC,South Carolina,McCormick County,2030,38.1,23.926,15.951,13.58,18.513,Moderate,0.0006583636661417354
45065,SC,South Carolina,McCormick County,2035,38.482,24.167,16.111,13.716,18.698,Moderate,0.0006309381371144949
45065,SC,South Carolina,McCormick County,2041,52.111,32.726,21.817,18.574,25.321,Low,0.0008441042592812147
45067,SC,South Carolina,Marion County,2026,278.957,175.185,116.79,99.43,135.545,High,0.004744974061999134
45067,SC,South Carolina,Marion County,2030,233.569,146.681,97.787,83.252,113.491,Moderate,0.004036092832094322
45067,SC,South Carolina,Marion County,2035,238.523,149.792,99.862,85.017,115.898,Moderate,0.003910721372927916
45067,SC,South Carolina,Marion County,2041,202.638,127.257,84.838,72.227,98.462,Low,0.0032823899367802087
45069,SC,South Carolina,Marlboro County,2026,232.225,145.837,97.225,82.773,112.838,High,0.003950068613468351
45069,SC,South Carolina,Marlboro County,2030,169.426,106.399,70.933,60.389,82.324,Moderate,0.002927697431633047
45069,SC,South Carolina,Marlboro County,2035,168.88,106.057,70.704,60.194,82.059,Moderate,0.002768888782041825
45069,SC,South Carolina,Marlboro County,2041,157.679,99.023,66.015,56.202,76.616,Low,0.002554132165042755
45071,SC,South Carolina,Newberry County,2026,357.271,224.366,149.577,127.343,173.598,High,0.006077070907070556
45071,SC,South Carolina,Newberry County,2030,345.991,217.282,144.855,123.323,168.117,Moderate,0.005978765127619776
45071,SC,South Carolina,Newberry County,2035,344.841,216.56,144.374,122.913,167.558,Moderate,0.005653877222035683
45071,SC,South Carolina,Newberry County,2041,377.693,237.191,158.127,134.622,183.521,Low,0.006117970946981058
45073,SC,South Carolina,Oconee County,2026,714.724,448.847,299.231,254.752,347.285,High,0.012157244797728747
45073,SC,South Carolina,Oconee County,2030,708.524,444.953,296.635,252.541,344.272,Moderate,0.012243367474147763
45073,SC,South Carolina,Oconee County,2035,704.526,442.442,294.961,251.116,342.329,Moderate,0.011551113400551918
45073,SC,South Carolina,Oconee County,2041,668.032,419.524,279.683,238.109,324.597,Low,0.010820959850765543
45075,SC,South Carolina,Orangeburg County,2026,1074.004,674.475,449.65,382.811,521.859,High,0.018268488308987828
45075,SC,South Carolina,Orangeburg County,2030,971.737,610.251,406.834,346.36,472.167,Moderate,0.01679172910608445
45075,SC,South Carolina,Orangeburg County,2035,899.084,564.625,376.417,320.464,436.865,Moderate,0.01474101773261346
45075,SC,South Carolina,Orangeburg County,2041,771.621,484.578,323.052,275.031,374.93,Low,0.012498914963058657
45077,SC,South Carolina,Pickens County,2026,1615.675,1014.644,676.429,575.881,785.057,High,0.027482147375766056
45077,SC,South Carolina,Pickens County,2030,1950.587,1224.969,816.646,695.254,947.79,High,0.03370635570890577
45077,SC,South Carolina,Pickens County,2035,2694.038,1691.856,1127.904,960.245,1309.033,Moderate,0.04417035362984725
45077,SC,South Carolina,Pickens County,2041,2766.169,1737.154,1158.103,985.955,1344.082,Low,0.0448071449106331
45079,SC,South Carolina,Richland County,2026,6354.731,3990.771,2660.514,2265.038,3087.764,High,0.10809203419980713
45079,SC,South Carolina,Richland County,2030,6593.011,4140.411,2760.274,2349.969,3203.544,High,0.11392795669941899
45079,SC,South Carolina,Richland County,2035,6975.333,4380.509,2920.339,2486.241,3389.314,High,0.11436471519143167
45079,SC,South Carolina,Richland County,2041,6140.957,3856.521,2571.014,2188.842,2983.891,Moderate,0.09947285615482224
45081,SC,South Carolina,Saluda County,2026,191.357,120.172,80.115,68.206,92.98,High,0.0032549222360708347
45081,SC,South Carolina,Saluda County,2030,225.804,141.805,94.536,80.484,109.718,Moderate,0.003901913308312455
45081,SC,South Carolina,Saluda County,2035,185.808,116.688,77.792,66.228,90.284,Moderate,0.0030464399758087014
45081,SC,South Carolina,Saluda County,2041,177.596,111.53,74.354,63.301,86.294,Low,0.002876746728425727
45083,SC,South Carolina,Spartanburg County,2026,4139.614,2599.677,1733.118,1475.496,2011.438,High,0.07041356925091119
45083,SC,South Carolina,Spartanburg County,2030,4423.753,2778.117,1852.078,1576.773,2149.502,High,0.07644293921047177
45083,SC,South Carolina,Spartanburg County,2035,5055.741,3175.005,2116.67,1802.035,2456.585,High,0.08289187126074013
45083,SC,South Carolina,Spartanburg County,2041,5920.947,3718.354,2478.903,2110.423,2876.988,Moderate,0.0959090711462179
45085,SC,South Carolina,Sumter County,2026,1041.329,653.954,435.97,371.164,505.982,High,0.017712680776981366
45085,SC,South Carolina,Sumter County,2030,936.536,588.145,392.096,333.813,455.063,High,0.01618344714590411
45085,SC,South Carolina,Sumter County,2035,951.663,597.644,398.43,339.204,462.413,Moderate,0.015603078479250368
45085,SC,South Carolina,Sumter County,2041,897.577,563.678,375.785,319.926,436.132,Low,0.014539185936768957
45087,SC,South Carolina,Union County,2026,222.878,139.967,93.312,79.441,108.296,High,0.0037910875237621953
45087,SC,South Carolina,Union County,2030,203.485,127.789,85.193,72.529,98.874,Moderate,0.003516248963000042
45087,SC,South Carolina,Union County,2035,203.123,127.561,85.041,72.4,98.697,Moderate,0.003330317700219328
45087,SC,South Carolina,Union County,2041,190.946,119.914,79.943,68.059,92.781,Low,0.003092991090423097
45089,SC,South Carolina,Williamsburg County,2026,256.669,161.188,107.459,91.485,124.716,High,0.004365865309622914
45089,SC,South Carolina,Williamsburg County,2030,214.598,134.768,89.845,76.49,104.273,Moderate,0.003708280571997959
45089,SC,South Carolina,Williamsburg County,2035,207.401,130.248,86.832,73.925,100.776,Moderate,0.003400467395603657
45089,SC,South Carolina,Williamsburg County,2041,192.409,120.833,80.555,68.581,93.491,Low,0.0031166907702532614
45091,SC,South Carolina,York County,2026,3480.288,2185.621,1457.08,1240.491,1691.072,High,0.05919863439133332
45091,SC,South Carolina,York County,2030,3326.929,2089.311,1392.874,1185.828,1616.555,High,0.05748970030508986
45091,SC,South Carolina,York County,2035,3346.971,2101.898,1401.265,1192.972,1626.293,Moderate,0.05487557077630478
45091,SC,South Carolina,York County,2041,3018.354,1895.526,1263.684,1075.842,1466.618,Moderate,0.04889210032949204
46003,SD,South Dakota,Aurora County,2026,33.033,20.744,13.83,11.774,16.051,Moderate,0.003112460807823756
46003,SD,South Dakota,Aurora County,2030,29.607,18.593,12.395,10.553,14.386,Moderate,0.0027729639718953297
46003,SD,South Dakota,Aurora County,2035,27.855,17.493,11.662,9.928,13.535,Moderate,0.0024879233250410084
46003,SD,South Dakota,Aurora County,2041,32.706,20.539,13.693,11.657,15.892,Low,0.0031578328570946793
46005,SD,South Dakota,Beadle County,2026,215.118,135.094,90.063,76.675,104.526,High,0.020269335406912246
46005,SD,South Dakota,Beadle County,2030,244.87,153.778,102.519,87.28,118.982,Moderate,0.022934349199615667
46005,SD,South Dakota,Beadle County,2035,252.01,158.262,105.508,89.825,122.452,Moderate,0.022508959541624823
46005,SD,South Dakota,Beadle County,2041,216.678,136.074,90.716,77.231,105.284,Low,0.020920952256573675
46007,SD,South Dakota,Bennett County,2026,54.432,34.183,22.789,19.401,26.448,Moderate,0.0051287703658808624
46007,SD,South Dakota,Bennett County,2030,50.657,31.812,21.208,18.056,24.614,Moderate,0.004744475441382985
46007,SD,South Dakota,Bennett County,2035,50.681,31.828,21.219,18.065,24.626,Moderate,0.004526749019042485
46007,SD,South Dakota,Bennett County,2041,42.549,26.721,17.814,15.166,20.675,Low,0.0041082486536209144
46009,SD,South Dakota,Bon Homme County,2026,61.811,38.817,25.878,22.031,30.034,Moderate,0.005824066366709464
46009,SD,South Dakota,Bon Homme County,2030,65.485,41.124,27.416,23.341,31.819,Moderate,0.006133235152064958
46009,SD,South Dakota,Bon Homme County,2035,59.565,37.407,24.938,21.231,28.943,Moderate,0.0053202390106177905
46009,SD,South Dakota,Bon Homme County,2041,87.299,54.824,36.549,31.116,42.419,Low,0.0084290192478864
46011,SD,South Dakota,Brookings County,2026,445.72,279.912,186.608,158.87,216.576,High,0.04199758326587218
46011,SD,South Dakota,Brookings County,2030,544.674,342.055,228.037,194.14,264.657,Moderate,0.051013721187893504
46011,SD,South Dakota,Brookings County,2035,774.329,486.279,324.186,275.997,376.246,Moderate,0.06916120366722951
46011,SD,South Dakota,Brookings County,2041,756.811,475.277,316.852,269.753,367.735,Low,0.07307243087126913
46013,SD,South Dakota,Brown County,2026,458.916,288.199,192.133,163.573,222.987,High,0.04324092701641762
46013,SD,South Dakota,Brown County,2030,398.471,250.24,166.827,142.028,193.617,Moderate,0.03732052035042666
46013,SD,South Dakota,Brown County,2035,394.82,247.947,165.298,140.727,191.843,Moderate,0.03526438810009315
46013,SD,South Dakota,Brown County,2041,305.479,191.841,127.894,108.883,148.432,Low,0.02949491961538915
46015,SD,South Dakota,Brule County,2026,61.349,38.527,25.685,21.867,29.81,Moderate,0.0057805613978127515
46015,SD,South Dakota,Brule County,2030,63.934,40.15,26.767,22.788,31.065,Moderate,0.005987967844810922
46015,SD,South Dakota,Brule County,2035,42.994,27.0,18.0,15.325,20.891,Moderate,0.0038401514894943647
46015,SD,South Dakota,Brule County,2041,41.098,25.81,17.206,14.649,19.97,Low,0.003968165110149359
46017,SD,South Dakota,Buffalo County,2026,30.013,18.848,12.565,10.697,14.583,Moderate,0.0028279101950058044
46017,SD,South Dakota,Buffalo County,2030,33.789,21.219,14.146,12.044,16.418,Moderate,0.0031646489452561884
46017,SD,South Dakota,Buffalo County,2035,35.616,22.367,14.911,12.695,17.306,Moderate,0.00318114782154595
46017,SD,South Dakota,Buffalo County,2041,23.348,14.662,9.775,8.322,11.345,Low,0.002254287058220637
46019,SD,South Dakota,Butte County,2026,105.598,66.316,44.21,37.639,51.31,High,0.009949892100710228
46019,SD,South Dakota,Butte County,2030,123.106,77.31,51.54,43.879,59.817,Moderate,0.011529975700669768
46019,SD,South Dakota,Butte County,2035,123.689,77.677,51.785,44.087,60.101,Moderate,0.011047638023024536
46019,SD,South Dakota,Butte County,2041,105.29,66.122,44.081,37.529,51.16,Low,0.010166046999658084
46021,SD,South Dakota,Campbell County,2026,11.466,7.201,4.801,4.087,5.572,Moderate,0.0010804076519060125
46021,SD,South Dakota,Campbell County,2030,15.016,9.43,6.287,5.352,7.297,Moderate,0.0014064319066437669
46021,SD,South Dakota,Campbell County,2035,14.724,9.247,6.164,5.248,7.154,Moderate,0.00131511095669496
46021,SD,South Dakota,Campbell County,2041,11.159,7.008,4.672,3.977,5.422,Low,0.0010774374644546825
46023,SD,South Dakota,Charles Mix County,2026,105.048,65.97,43.98,37.443,51.043,High,0.009898052703250759
46023,SD,South Dakota,Charles Mix County,2030,125.076,78.548,52.365,44.581,60.774,Moderate,0.01171451000840828
46023,SD,South Dakota,Charles Mix County,2035,115.913,72.794,48.529,41.315,56.322,Moderate,0.010353109530264028
46023,SD,South Dakota,Charles Mix County,2041,122.826,77.135,51.423,43.779,59.681,Low,0.011859197434467329
46025,SD,South Dakota,Clark County,2026,46.473,29.185,19.457,16.565,22.581,Moderate,0.004378874772740366
46025,SD,South Dakota,Clark County,2030,44.477,27.932,18.621,15.853,21.611,Moderate,0.004165674984275323
46025,SD,South Dakota,Clark County,2035,52.97,33.265,22.177,18.88,25.738,Moderate,0.0047311905113462385
46025,SD,South Dakota,Clark County,2041,64.56,40.543,27.029,23.011,31.369,Low,0.006233422818280777
46027,SD,South Dakota,Clay County,2026,158.63,99.619,66.413,56.541,77.078,High,0.014946738149207786
46027,SD,South Dakota,Clay County,2030,201.972,126.839,84.559,71.99,98.138,Moderate,0.018916571253883956
46027,SD,South Dakota,Clay County,2035,247.929,155.699,103.8,88.37,120.469,Moderate,0.022144422519901792
46027,SD,South Dakota,Clay County,2041,236.89,148.767,99.178,84.435,115.105,Low,0.022872428859643617
46029,SD,South Dakota,Codington County,2026,305.44,191.816,127.878,108.869,148.413,High,0.028779815336634238
46029,SD,South Dakota,Codington County,2030,305.679,191.967,127.978,108.954,148.53,Moderate,0.028629689037683044
46029,SD,South Dakota,Codington County,2035,295.678,185.686,123.791,105.39,143.67,Moderate,0.026409267356676112
46029,SD,South Dakota,Codington County,2041,302.578,190.019,126.68,107.849,147.023,Low,0.02921487346737963
46031,SD,South Dakota,Corson County,2026,71.501,44.903,29.935,25.485,34.742,Moderate,0.006737096343667742
46031,SD,South Dakota,Corson County,2030,55.33,34.747,23.165,19.721,26.885,Moderate,0.005182171158373769
46031,SD,South Dakota,Corson County,2035,54.433,34.184,22.789,19.402,26.449,Moderate,0.004861863962064654
46031,SD,South Dakota,Corson County,2041,55.38,34.779,23.186,19.739,26.909,Low,0.005347115470683241
46033,SD,South Dakota,Custer County,2026,74.576,46.833,31.222,26.581,36.236,Moderate,0.007026816476798246
46033,SD,South Dakota,Custer County,2030,81.068,50.911,33.94,28.895,39.391,Moderate,0.007592739264736451
46033,SD,South Dakota,Custer County,2035,83.243,52.277,34.851,29.671,40.448,Moderate,0.007435058352090689
46033,SD,South Dakota,Custer County,2041,70.969,44.568,29.712,25.296,34.484,Low,0.006852267579854075
46035,SD,South Dakota,Davison County,2026,220.657,138.572,92.382,78.649,107.217,High,0.020791173363852982
46035,SD,South Dakota,Davison County,2030,200.735,126.062,84.041,71.549,97.537,Moderate,0.018800735665175764
46035,SD,South Dakota,Davison County,2035,191.435,120.221,80.147,68.234,93.018,Moderate,0.017098483646280794
46035,SD,South Dakota,Davison County,2041,162.454,102.021,68.014,57.904,78.936,Low,0.015685432269933876
46037,SD,South Dakota,Day County,2026,61.212,38.441,25.628,21.818,29.743,Moderate,0.005767689566048207
46037,SD,South Dakota,Day County,2030,64.728,40.649,27.1,23.071,31.452,Moderate,0.006062414082655266
46037,SD,South Dakota,Day County,2035,50.647,31.806,21.204,18.052,24.609,Moderate,0.004523668448824349
46037,SD,South Dakota,Day County,2041,39.528,24.824,16.549,14.089,19.207,Low,0.003816548723800548
46039,SD,South Dakota,Deuel County,2026,50.506,31.718,21.145,18.002,24.541,Moderate,0.004758882869167483
46039,SD,South Dakota,Deuel County,2030,42.631,26.773,17.848,15.195,20.715,Moderate,0.003992823615654087
46039,SD,South Dakota,Deuel County,2035,43.981,27.62,18.414,15.676,21.371,Moderate,0.003928319034530511
46039,SD,South Dakota,Deuel County,2041,49.52,31.099,20.732,17.651,24.062,Low,0.004781325420122269
46041,SD,South Dakota,Dewey County,2026,75.63,47.495,31.664,26.957,36.748,Moderate,0.007126128808991267
46041,SD,South Dakota,Dewey County,2030,69.897,43.896,29.264,24.914,33.963,Moderate,0.006546536316103284
46041,SD,South Dakota,Dewey County,2035,119.438,75.007,50.005,42.572,58.035,Moderate,0.010667916136367587
46041,SD,South Dakota,Dewey County,2041,229.901,144.378,96.252,81.944,111.709,Low,0.022197626277638233
46043,SD,South Dakota,Douglas County,2026,23.194,14.566,9.711,8.267,11.27,Moderate,0.0021854749975315077
46043,SD,South Dakota,Douglas County,2030,36.303,22.798,15.199,12.94,17.64,Moderate,0.0034001417659267684
46043,SD,South Dakota,Douglas County,2035,39.028,24.51,16.34,13.911,18.964,Moderate,0.003485883656231706
46043,SD,South Dakota,Douglas County,2041,37.933,23.822,15.881,13.521,18.432,Low,0.003662535605597811
46045,SD,South Dakota,Edmunds County,2026,45.189,28.379,18.919,16.107,21.957,Moderate,0.004257891323187182
46045,SD,South Dakota,Edmunds County,2030,39.513,24.814,16.543,14.084,19.2,Moderate,0.0037007964781076252
46045,SD,South Dakota,Edmunds County,2035,34.66,21.767,14.511,12.354,16.841,Moderate,0.0030957745963080645
46045,SD,South Dakota,Edmunds County,2041,16.413,10.308,6.872,5.85,7.975,Low,0.0015847598363585192
46047,SD,South Dakota,Fall River County,2026,57.009,35.802,23.868,20.32,27.701,Moderate,0.005371631902736721
46047,SD,South Dakota,Fall River County,2030,61.556,38.657,25.772,21.941,29.91,Moderate,0.0057653308320224205
46047,SD,South Dakota,Fall River County,2035,76.216,47.863,31.909,27.166,37.033,Moderate,0.006807409699931346
46047,SD,South Dakota,Fall River County,2041,58.212,36.557,24.371,20.749,28.285,Low,0.005620513115613527
46049,SD,South Dakota,Faulk County,2026,18.662,11.72,7.813,6.652,9.068,Moderate,0.0017584183837357219
46049,SD,South Dakota,Faulk County,2030,22.948,14.412,9.608,8.18,11.151,Moderate,0.0021493170322810615
46049,SD,South Dakota,Faulk County,2035,30.013,18.848,12.565,10.698,14.583,Moderate,0.002680661202379636
46049,SD,South Dakota,Faulk County,2041,48.786,30.638,20.425,17.389,23.705,Low,0.004710449036068246
46051,SD,South Dakota,Grant County,2026,75.992,47.723,31.815,27.086,36.924,Moderate,0.007160248033199045
46051,SD,South Dakota,Grant County,2030,84.013,52.76,35.174,29.945,40.822,Moderate,0.00786863521879237
46051,SD,South Dakota,Grant County,2035,84.064,52.792,35.195,29.963,40.846,Moderate,0.0075083561134489
46051,SD,South Dakota,Grant County,2041,90.484,56.824,37.883,32.252,43.966,Low,0.008736516574024787
46053,SD,South Dakota,Gregory County,2026,47.594,29.889,19.926,16.964,23.126,Moderate,0.004484521737123448
46053,SD,South Dakota,Gregory County,2030,38.646,24.269,16.18,13.775,18.778,Moderate,0.003619515400947677
46053,SD,South Dakota,Gregory County,2035,49.409,31.029,20.686,17.611,24.008,Moderate,0.004413088870465206
